u1_add,u1_del,u2_add,u2_del,u3_add,u3_del,u4_add,u4_del,u1_speak,u2_speak,u3_speak,u4_speak,gini_group_speak,gini_group_add,gini_group_del,sum_group_speak,sum_group_add,sum_group_del,u1_turns,u2_turns,u3_turns,u4_turns,group,dataset,pca_1,pca_2,pca_3,pca_4,entropy_group_speak,entropy_group_add,entropy_group_del
0,0,0,0,49,5,5,6,1.2000000000000002,2.4000000000000004,1.6,3.0,0.47522521666260875,0.0,0.0,8.2,54.0,11.0,3.0,3.0,2.0,0.0,3,2,3.1598457019456134,1.2060918366014084,2.046395240676363,-2.054690271451594,1.9152914205422644,0.44506485705083854,0.9940302114769566
0,0,0,0,0,0,0,0,1.8,1.0,6.800000000000002,11.8,0.47522521666260875,0.0,0.0,21.400000000000002,0.0,0.0,8.0,13.0,1.0,1.0,3,2,-1.9559485701957877,-1.2666035446838941,1.9678815378311452,0.04568536956040762,1.506059117220981,0.0,0.0
0,0,0,0,0,0,0,0,1.0,6.6000000000000005,1.8,15.2,0.47522521666260875,0.0,0.0,24.6,0.0,0.0,8.0,18.0,2.0,1.0,3,2,-2.5010447311622364,-1.10114423380244,3.0365828289177355,0.18546972662517838,1.4022993634859142,0.0,0.0
0,0,0,0,8,3,0,0,1.0,5.0,10.2,2.6,0.47522521666260875,0.0,0.0,18.8,8.0,3.0,4.0,13.0,1.0,3.0,3,2,-0.8679721299689948,-0.6549282831782209,2.528978858628343,-0.09274640840199706,1.6066584900267291,0.0,0.0
0,0,0,0,0,0,0,0,4.6000000000000005,2.4000000000000004,1.8,10.8,0.47522521666260875,0.0,0.0,19.6,0.0,0.0,6.0,13.0,0.0,4.0,3,2,-1.7470161010732679,-1.018605356680823,1.626144553150763,-0.2985339732070699,1.6519065264848687,0.0,0.0
0,0,0,0,0,0,0,0,12.6,1.4,0.8,8.0,0.47522521666260875,0.0,0.0,22.8,0.0,0.0,7.0,16.0,1.0,0.0,3,2,-2.271596572230182,-1.1843634110948276,2.5199573589308946,0.023613248722489915,1.4197562998630535,0.0,0.0
0,0,0,0,25,0,0,0,4.4,3.6,2.6,1.0,0.47522521666260875,0.0,0.0,11.6,25.0,0.0,4.0,6.0,4.0,0.0,3,2,1.2736808920629592,-0.9497781766617347,1.362164470034661,-0.25185707854500516,1.8427826770887246,0.0,0.0
0,0,0,0,20,8,0,0,7.0,4.2,0.8,1.0,0.47522521666260875,0.0,0.0,13.0,20.0,8.0,4.0,9.0,0.0,0.0,3,2,0.9949592728400222,0.08484373799412048,2.898518003033266,-0.6586709611812711,1.5397030138613068,0.0,0.0
0,0,0,0,63,8,0,0,5.800000000000002,2.4000000000000004,0.8,0.4,0.47522521666260875,0.0,0.0,9.400000000000004,63.0,8.0,3.0,7.0,0.0,0.0,3,2,2.6000123733280556,0.829804652268598,3.0031150697110585,-1.3315072401686165,1.4290356842871381,0.0,0.0
0,0,0,0,66,14,0,0,0.8,5.2,3.0,1.2000000000000002,0.47522521666260875,0.0,0.0,10.2,66.0,14.0,2.0,5.0,1.0,1.0,3,2,3.3141649002778863,1.5713732114185066,4.036747123130161,-1.4303424419022888,1.6660612907926113,0.0,0.0
0,0,0,0,31,19,0,0,9.0,3.6,1.4,1.6,0.47522521666260875,0.0,0.0,15.6,31.0,19.0,5.0,10.0,1.0,1.0,3,2,1.3872359382809225,1.5069588578485247,5.257551807666591,-0.9624438391642786,1.5951006314878868,0.0,0.0
0,0,0,0,3,2,0,0,1.8,5.6000000000000005,0.4,0.6000000000000001,0.47522521666260875,0.0,0.0,8.4,3.0,2.0,1.0,8.0,0.0,1.0,3,2,1.3451424816986304,-0.9630512503853013,1.1507161619512185,-0.4759820328770101,1.3473138434273986,0.0,0.0
0,0,0,0,0,0,0,0,2.0,3.2,2.4000000000000004,0.8,0.47522521666260875,0.0,0.0,8.4,0.0,0.0,3.0,4.0,2.0,0.0,3,2,1.3634048337678781,-1.4232988263394308,0.4000689371780573,-0.19390948633300306,1.8628214475995342,0.0,0.0
0,0,0,0,64,4,0,0,2.2,0.2,2.8000000000000003,0.8,0.47522521666260875,0.0,0.0,6.000000000000001,64.0,4.0,3.0,1.0,4.0,0.0,3,2,3.5604994832338717,0.06733690581248586,1.5692194918590705,-1.06976212411801,1.5950000384812946,0.0,0.0
0,0,0,0,26,4,0,0,0.6000000000000001,1.2000000000000002,2.2,1.0,0.47522521666260875,0.0,0.0,5.0,26.0,4.0,0.0,2.0,2.0,0.0,3,2,3.0990152226338172,-0.6562081168957593,0.9492939654446607,-0.8368107201903838,1.8467341583372252,0.0,0.0
1,0,0,0,1,1,0,0,0.6000000000000001,0.6000000000000001,0.4,1.6,0.47522521666260875,0.0,0.0,3.2,2.0,1.0,0.0,3.0,1.0,0.0,3,2,2.5380264118994016,-1.4445258427152632,-0.06409301508264525,-0.5553699483121898,1.7806390622295665,1.0,0.0
0,0,0,0,3,3,0,0,0.2,2.2,0.2,4.0,0.47522521666260875,0.0,0.0,6.6000000000000005,3.0,3.0,2.0,3.0,0.0,0.0,3,2,1.9398163951831022,-1.0166366282420283,0.5427053786249019,-0.6332618899697754,1.2718998859415591,0.0,0.0
0,0,0,0,0,0,0,0,5.0,0.4,3.4000000000000004,0.8,0.47522521666260875,0.0,0.0,9.600000000000001,0.0,0.0,5.0,6.0,0.0,0.0,3,2,0.5630475284071477,-1.3480535113407448,0.45787498126509907,-0.2732489414786094,1.5103109789373255,0.0,0.0
0,0,0,0,0,0,0,0,2.4000000000000004,0.4,6.0,8.8,0.47522521666260875,0.0,0.0,17.6,0.0,0.0,7.0,9.0,0.0,3.0,3,2,-1.266698674757155,-1.1481329782658243,1.0417500413250103,-0.2246709032059613,1.5453264016264963,0.0,0.0
0,0,0,0,0,0,0,0,5.800000000000002,13.8,1.4,1.2000000000000002,0.47522521666260875,0.0,0.0,22.2,0.0,0.0,8.0,12.0,1.0,1.0,3,2,-1.7562288978397356,-0.637155398031605,2.5441738263671843,0.32862078216505575,1.4112546426102555,0.0,0.0
